user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
76561198083160916,http://steamcommunity.com/profiles/76561198083160916,,"Posted March 8, 2014.",,231430,1 of 4 people (25%) found this review helpful,True,1
76561198083163238,http://steamcommunity.com/profiles/76561198083163238,,"Posted January 7, 2015.",,65980,No ratings yet,True,2
Archnox,http://steamcommunity.com/id/Archnox,,"Posted December 28, 2013.",,440,1 of 1 people (100%) found this review helpful,True,0
Zeen3n,http://steamcommunity.com/id/Zeen3n,1 person found this review funny,"Posted January 2, 2014.",,252490,2 of 2 people (100%) found this review helpful,True,0
76561198083176084,http://steamcommunity.com/profiles/76561198083176084,,Posted January 26.,,274920,No ratings yet,True,2
76561198083181510,http://steamcommunity.com/profiles/76561198083181510,,"Posted January 5, 2014.",,219740,1 of 1 people (100%) found this review helpful,True,1
76561198083190937,http://steamcommunity.com/profiles/76561198083190937,1 person found this review funny,"Posted June 28, 2014.",,17390,1 of 2 people (50%) found this review helpful,True,2
76561198083194903,http://steamcommunity.com/profiles/76561198083194903,,Posted May 20.,,230410,No ratings yet,True,1
76561198083225755,http://steamcommunity.com/profiles/76561198083225755,,"Posted July 15, 2014.",,304930,1 of 1 people (100%) found this review helpful,True,2
angusoriginal,http://steamcommunity.com/id/angusoriginal,,"Posted November 12, 2014.",,330710,1 of 2 people (50%) found this review helpful,True,2
76561198083244705,http://steamcommunity.com/profiles/76561198083244705,,"Posted April 6, 2013.",,440,No ratings yet,True,2
MikuChanDesu,http://steamcommunity.com/id/MikuChanDesu,,"Posted October 19, 2014.",,218620,No ratings yet,True,0
76561198083269430,http://steamcommunity.com/profiles/76561198083269430,,"Posted August 23, 2014.",,440,No ratings yet,True,2
76561198083278670,http://steamcommunity.com/profiles/76561198083278670,,"Posted December 26, 2013.",,550,No ratings yet,True,1
76561198083300545,http://steamcommunity.com/profiles/76561198083300545,,Posted March 22.,,264710,No ratings yet,True,1
76561198083307039,http://steamcommunity.com/profiles/76561198083307039,,"Posted March 18, 2014.",,4000,2 of 2 people (100%) found this review helpful,True,0
theyonix,http://steamcommunity.com/id/theyonix,,"Posted July 27, 2014.",,224540,9 of 10 people (90%) found this review helpful,True,1
IvanBaboosa,http://steamcommunity.com/id/IvanBaboosa,,"Posted December 27, 2015.",,440,No ratings yet,True,1
76561198083323060,http://steamcommunity.com/profiles/76561198083323060,,"Posted March 30, 2015.",,730,0 of 1 people (0%) found this review helpful,True,1
76561198083323152,http://steamcommunity.com/profiles/76561198083323152,,"Posted January 3, 2014.",,24240,0 of 1 people (0%) found this review helpful,True,2
76561198083365064,http://steamcommunity.com/profiles/76561198083365064,,"Posted March 24, 2014.",,440,No ratings yet,True,2
76561198083368303,http://steamcommunity.com/profiles/76561198083368303,,"Posted December 25, 2013.",,550,2 of 2 people (100%) found this review helpful,True,1
nickyyc,http://steamcommunity.com/id/nickyyc,,"Posted December 9, 2013.",,48000,No ratings yet,True,1
76561198083379387,http://steamcommunity.com/profiles/76561198083379387,,"Posted October 24, 2014.",,39120,0 of 4 people (0%) found this review helpful,True,1
76561198083407638,http://steamcommunity.com/profiles/76561198083407638,,"Posted June 17, 2014.",,252490,1 of 1 people (100%) found this review helpful,True,1
76561198083423726,http://steamcommunity.com/profiles/76561198083423726,,"Posted April 17, 2014.",,221100,No ratings yet,True,1
the_gaming_derp,http://steamcommunity.com/id/the_gaming_derp,,"Posted January 26, 2014.",,240,No ratings yet,True,1
vlitx,http://steamcommunity.com/id/vlitx,,"Posted April 19, 2014.",,730,No ratings yet,True,1
76561198083451317,http://steamcommunity.com/profiles/76561198083451317,,"Posted February 6, 2015.","Last edited March 20, 2015.",332800,No ratings yet,True,2
76561198083454793,http://steamcommunity.com/profiles/76561198083454793,,"Posted August 15, 2014.",,234670,1 of 1 people (100%) found this review helpful,True,2
76561198083456018,http://steamcommunity.com/profiles/76561198083456018,3 people found this review funny,"Posted July 20, 2015.",,250420,6 of 7 people (86%) found this review helpful,False,0
76561198083465196,http://steamcommunity.com/profiles/76561198083465196,,"Posted November 30, 2013.",,440,No ratings yet,True,2
Trenchyl,http://steamcommunity.com/id/Trenchyl,,"Posted June 12, 2014.",,105600,No ratings yet,True,1
76561198083486648,http://steamcommunity.com/profiles/76561198083486648,,"Posted December 29, 2013.",,252490,No ratings yet,True,1
76561198083488731,http://steamcommunity.com/profiles/76561198083488731,,"Posted December 27, 2013.",,24860,No ratings yet,True,1
76561198083490689,http://steamcommunity.com/profiles/76561198083490689,,"Posted December 19, 2013.",,49520,No ratings yet,True,2
76561198083490956,http://steamcommunity.com/profiles/76561198083490956,,"Posted July 21, 2014.",,4000,No ratings yet,True,2
76561198083503210,http://steamcommunity.com/profiles/76561198083503210,,"Posted July 8, 2014.",,550,No ratings yet,True,2
76561198083511800,http://steamcommunity.com/profiles/76561198083511800,,"Posted December 29, 2013.",,257750,1 of 1 people (100%) found this review helpful,True,2
76561198083517568,http://steamcommunity.com/profiles/76561198083517568,1 person found this review funny,"Posted May 1, 2015.",,220200,7 of 13 people (54%) found this review helpful,True,1
fishcathabb,http://steamcommunity.com/id/fishcathabb,,"Posted February 14, 2014.",,252490,1 of 3 people (33%) found this review helpful,True,1
guixgames,http://steamcommunity.com/id/guixgames,,"Posted February 8, 2014.",,440,No ratings yet,True,1
76561198083571402,http://steamcommunity.com/profiles/76561198083571402,,"Posted August 20, 2015.",,440,0 of 1 people (0%) found this review helpful,True,2
76561198083585894,http://steamcommunity.com/profiles/76561198083585894,,"Posted February 23, 2014.",,440,No ratings yet,True,2
76561198083594464,http://steamcommunity.com/profiles/76561198083594464,,"Posted June 29, 2014.",,440,1 of 1 people (100%) found this review helpful,True,2
76561198083610794,http://steamcommunity.com/profiles/76561198083610794,,"Posted November 13, 2015.",,220,2 of 2 people (100%) found this review helpful,True,1
Psychopathicpaladin,http://steamcommunity.com/id/Psychopathicpaladin,,"Posted December 1, 2015.",,440,No ratings yet,True,1
TheBreakfastCrew,http://steamcommunity.com/id/TheBreakfastCrew,,"Posted October 18, 2014.",,208090,0 of 1 people (0%) found this review helpful,True,2
76561198083633908,http://steamcommunity.com/profiles/76561198083633908,,"Posted January 16, 2014.",,440,No ratings yet,True,2
76561198083635483,http://steamcommunity.com/profiles/76561198083635483,,"Posted January 5, 2014.",,440,No ratings yet,True,2
76561198083640655,http://steamcommunity.com/profiles/76561198083640655,3 people found this review funny,"Posted November 19, 2014.",,319510,2 of 2 people (100%) found this review helpful,True,0
joshdcsbnian,http://steamcommunity.com/id/joshdcsbnian,,Posted January 9.,,49520,1 of 2 people (50%) found this review helpful,True,2
76561198083674299,http://steamcommunity.com/profiles/76561198083674299,,"Posted May 17, 2013.",,730,0 of 1 people (0%) found this review helpful,True,1
76561198083708374,http://steamcommunity.com/profiles/76561198083708374,,"Posted July 12, 2015.",,274940,No ratings yet,True,1
76561198083711394,http://steamcommunity.com/profiles/76561198083711394,1 person found this review funny,"Posted September 18, 2014.",,288470,127 of 187 people (68%) found this review helpful,True,1
76561198083717613,http://steamcommunity.com/profiles/76561198083717613,,"Posted July 18, 2015.",,205100,No ratings yet,True,1
094553552,http://steamcommunity.com/id/094553552,,"Posted February 26, 2014.",,630,1 of 1 people (100%) found this review helpful,True,1
76561198083723022,http://steamcommunity.com/profiles/76561198083723022,,"Posted January 2, 2014.",,221100,1 of 1 people (100%) found this review helpful,True,2
76561198083753468,http://steamcommunity.com/profiles/76561198083753468,,"Posted June 7, 2014.",,4000,2 of 2 people (100%) found this review helpful,True,1
76561198083754978,http://steamcommunity.com/profiles/76561198083754978,,"Posted November 1, 2015.",,440,No ratings yet,True,2
YoHan103303,http://steamcommunity.com/id/YoHan103303,,"Posted April 20, 2013.",,229950,No ratings yet,True,1
76561198083770638,http://steamcommunity.com/profiles/76561198083770638,,"Posted September 30, 2015.",,404480,1 of 1 people (100%) found this review helpful,True,1
jarlow,http://steamcommunity.com/id/jarlow,,"Posted August 10, 2014.",,730,1 of 1 people (100%) found this review helpful,True,2
alohawaii,http://steamcommunity.com/id/alohawaii,,"Posted December 19, 2013.",,4000,1 of 1 people (100%) found this review helpful,True,1
inorisanbaka,http://steamcommunity.com/id/inorisanbaka,,"Posted May 2, 2014.",,730,0 of 1 people (0%) found this review helpful,False,0
76561198083857294,http://steamcommunity.com/profiles/76561198083857294,,"Posted July 13, 2013.",,440,1 of 1 people (100%) found this review helpful,True,2
76561198083865606,http://steamcommunity.com/profiles/76561198083865606,,"Posted April 4, 2014.",,440,3 of 3 people (100%) found this review helpful,True,1
76561198083868824,http://steamcommunity.com/profiles/76561198083868824,,"Posted March 18, 2015.",,730,No ratings yet,True,1
PushAltF4,http://steamcommunity.com/id/PushAltF4,,"Posted February 6, 2015.",,8190,1 of 2 people (50%) found this review helpful,True,1
keegan1232123,http://steamcommunity.com/id/keegan1232123,,Posted March 16.,,422970,No ratings yet,True,1
EskeLAD,http://steamcommunity.com/id/EskeLAD,,"Posted September 24, 2014.",,440,No ratings yet,True,1
76561198083882202,http://steamcommunity.com/profiles/76561198083882202,,"Posted December 13, 2013.",,226700,No ratings yet,True,1
76561198083891489,http://steamcommunity.com/profiles/76561198083891489,,"Posted December 21, 2014.",,241240,2 of 2 people (100%) found this review helpful,True,2
DrepWorld,http://steamcommunity.com/id/DrepWorld,,"Posted December 24, 2015.",,393420,0 of 2 people (0%) found this review helpful,True,0
76561198083901617,http://steamcommunity.com/profiles/76561198083901617,,"Posted March 31, 2015.",,4000,No ratings yet,True,2
76561198083902227,http://steamcommunity.com/profiles/76561198083902227,,Posted January 18.,,226320,No ratings yet,False,1
JoeyyKem,http://steamcommunity.com/id/JoeyyKem,1 person found this review funny,"Posted January 28, 2015.",,440,1 of 1 people (100%) found this review helpful,True,1
Teseduzko,http://steamcommunity.com/id/Teseduzko,,"Posted January 11, 2014.","Last edited May 1, 2015.",570,1 of 1 people (100%) found this review helpful,True,0
76561198083925034,http://steamcommunity.com/profiles/76561198083925034,,"Posted July 15, 2014.",,304930,No ratings yet,True,1
76561198083948870,http://steamcommunity.com/profiles/76561198083948870,,"Posted April 29, 2014.",,236430,1 of 1 people (100%) found this review helpful,True,0
RemiliaCN,http://steamcommunity.com/id/RemiliaCN,,"Posted November 28, 2014.",,550,1 of 1 people (100%) found this review helpful,True,1
76561198083968982,http://steamcommunity.com/profiles/76561198083968982,,"Posted January 13, 2014.",,238960,No ratings yet,True,1
Tvig72,http://steamcommunity.com/id/Tvig72,,"Posted April 21, 2014.",,243870,5 of 5 people (100%) found this review helpful,True,2
lerigoplay,http://steamcommunity.com/id/lerigoplay,1 person found this review funny,"Posted July 26, 2014.",,620,1 of 1 people (100%) found this review helpful,True,1
76561198083997372,http://steamcommunity.com/profiles/76561198083997372,,"Posted June 25, 2014.",,440,No ratings yet,True,2
Krysis07,http://steamcommunity.com/id/Krysis07,,"Posted May 2, 2015.",,48000,No ratings yet,True,1
76561198084000574,http://steamcommunity.com/profiles/76561198084000574,,"Posted July 14, 2014.",,304930,No ratings yet,True,1
itsyonplume,http://steamcommunity.com/id/itsyonplume,,"Posted December 12, 2013.",,440,No ratings yet,True,1
36864,http://steamcommunity.com/id/36864,,"Posted November 27, 2013.",,214950,3 of 8 people (38%) found this review helpful,False,0
RawrFlux,http://steamcommunity.com/id/RawrFlux,,"Posted August 1, 2014.",,96300,No ratings yet,False,1
76561198084067308,http://steamcommunity.com/profiles/76561198084067308,,"Posted May 1, 2014.",,113200,4 of 4 people (100%) found this review helpful,True,2
76561198084095882,http://steamcommunity.com/profiles/76561198084095882,,"Posted February 16, 2014.",,24240,1 of 2 people (50%) found this review helpful,True,1
Nibble123,http://steamcommunity.com/id/Nibble123,,"Posted June 13, 2014.",,265930,No ratings yet,True,1
76561198084098744,http://steamcommunity.com/profiles/76561198084098744,,"Posted July 9, 2015.",,304930,No ratings yet,True,1
iamminiman,http://steamcommunity.com/id/iamminiman,,"Posted December 19, 2013.",,259080,0 of 1 people (0%) found this review helpful,True,1
76561198084125426,http://steamcommunity.com/profiles/76561198084125426,,"Posted July 23, 2014.",,304930,No ratings yet,True,2
76561198084140838,http://steamcommunity.com/profiles/76561198084140838,,"Posted February 7, 2015.",,440,0 of 1 people (0%) found this review helpful,True,1
76561198084142174,http://steamcommunity.com/profiles/76561198084142174,,"Posted December 21, 2013.",,211820,1 of 1 people (100%) found this review helpful,True,2
76561198084144935,http://steamcommunity.com/profiles/76561198084144935,,"Posted June 29, 2014.",,218620,No ratings yet,True,1
76561198084151651,http://steamcommunity.com/profiles/76561198084151651,,"Posted March 16, 2014.",,213670,1 of 2 people (50%) found this review helpful,True,1
ThaatGuyStorm,http://steamcommunity.com/id/ThaatGuyStorm,,"Posted March 5, 2013.",,440,No ratings yet,True,2
76561198084169375,http://steamcommunity.com/profiles/76561198084169375,4 people found this review funny,"Posted June 12, 2013.",,218230,4 of 4 people (100%) found this review helpful,True,1
76561198084189953,http://steamcommunity.com/profiles/76561198084189953,,"Posted November 29, 2013.","Last edited December 5, 2013.",4000,No ratings yet,True,1
76561198084204849,http://steamcommunity.com/profiles/76561198084204849,,"Posted April 13, 2014.",,70,1 of 1 people (100%) found this review helpful,True,2
76561198084249102,http://steamcommunity.com/profiles/76561198084249102,1 person found this review funny,Posted June 18.,,387990,3 of 4 people (75%) found this review helpful,True,1
76561198084257140,http://steamcommunity.com/profiles/76561198084257140,,"Posted June 25, 2015.",,208650,0 of 1 people (0%) found this review helpful,False,0
